,region,province,district,sub_district,province_eng,location,location_id
844,Central,สุพรรณบุรี,เมืองสุพรรณบุรี,ดอนโพธิ์ทอง,Suphan Buri,Central/สุพรรณบุรี/เมืองสุพรรณบุรี/ดอนโพธิ์ทอง/Suphan Buri,844
845,Central,สุพรรณบุรี,เมืองสุพรรณบุรี,บ้านโพธิ์,Suphan Buri,Central/สุพรรณบุรี/เมืองสุพรรณบุรี/บ้านโพธิ์/Suphan Buri,845
846,Central,นครนายก,เมืองนครนายก,วังกระโจม,Nakhon Nayok,Central/นครนายก/เมืองนครนายก/วังกระโจม/Nakhon Nayok,846
847,Central,พระนครศรีอยุธยา,บางปะอิน,เชียงรากน้อย,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/บางปะอิน/เชียงรากน้อย/Phra Nakhon Si Ayutthaya,847
848,Central,ปทุมธานี,สามโคก,เชียงรากใหญ่,Pathum Thani,Central/ปทุมธานี/สามโคก/เชียงรากใหญ่/Pathum Thani,848
849,Central,พระนครศรีอยุธยา,วังน้อย,พยอม,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/วังน้อย/พยอม/Phra Nakhon Si Ayutthaya,849
850,Central,นนทบุรี,ไทรน้อย,ไทรใหญ่,Nonthaburi,Central/นนทบุรี/ไทรน้อย/ไทรใหญ่/Nonthaburi,850
851,Central,อ่างทอง,เมืองอ่างทอง,บางแก้ว,Ang Thong,Central/อ่างทอง/เมืองอ่างทอง/บางแก้ว/Ang Thong,851
852,Central,อ่างทอง,เมืองอ่างทอง,ตลาดหลวง,Ang Thong,Central/อ่างทอง/เมืองอ่างทอง/ตลาดหลวง/Ang Thong,852
853,Central,อ่างทอง,เมืองอ่างทอง,ป่างิ้ว,Ang Thong,Central/อ่างทอง/เมืองอ่างทอง/ป่างิ้ว/Ang Thong,853
854,Central,ปทุมธานี,ลาดหลุมแก้ว,ระแหง,Pathum Thani,Central/ปทุมธานี/ลาดหลุมแก้ว/ระแหง/Pathum Thani,854
855,Central,ปทุมธานี,ลาดหลุมแก้ว,คูขวาง,Pathum Thani,Central/ปทุมธานี/ลาดหลุมแก้ว/คูขวาง/Pathum Thani,855
856,Central,ปทุมธานี,สามโคก,สามโคก,Pathum Thani,Central/ปทุมธานี/สามโคก/สามโคก/Pathum Thani,856
857,Central,ปทุมธานี,เมืองปทุมธานี,บ้านกระแชง,Pathum Thani,Central/ปทุมธานี/เมืองปทุมธานี/บ้านกระแชง/Pathum Thani,857
858,Central,ปทุมธานี,สามโคก,คลองควาย,Pathum Thani,Central/ปทุมธานี/สามโคก/คลองควาย/Pathum Thani,858
859,Central,ปทุมธานี,สามโคก,กระแชง,Pathum Thani,Central/ปทุมธานี/สามโคก/กระแชง/Pathum Thani,859
860,Central,ปทุมธานี,สามโคก,บางเตย,Pathum Thani,Central/ปทุมธานี/สามโคก/บางเตย/Pathum Thani,860
861,Eastern,นครราชสีมา,เมืองนครราชสีมา,สุรนารี,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/สุรนารี/Nakhon Ratchasima,861
862,Central,พระนครศรีอยุธยา,วังน้อย,สนับทึบ,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/วังน้อย/สนับทึบ/Phra Nakhon Si Ayutthaya,862
863,Eastern,นครราชสีมา,เมืองนครราชสีมา,โคกกรวด,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/โคกกรวด/Nakhon Ratchasima,863
864,Northern,เชียงใหม่,สันทราย,สันทรายหลวง,Chiang Mai,Northern/เชียงใหม่/สันทราย/สันทรายหลวง/Chiang Mai,864
865,Eastern,นครราชสีมา,เมืองนครราชสีมา,บ้านใหม่,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/บ้านใหม่/Nakhon Ratchasima,865
866,Central,พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านป้อม,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/พระนครศรีอยุธยา/บ้านป้อม/Phra Nakhon Si Ayutthaya,866
867,Central,ปทุมธานี,เมืองปทุมธานี,บางพูด,Pathum Thani,Central/ปทุมธานี/เมืองปทุมธานี/บางพูด/Pathum Thani,867
868,Central,ปทุมธานี,เมืองปทุมธานี,สวนพริกไทย,Pathum Thani,Central/ปทุมธานี/เมืองปทุมธานี/สวนพริกไทย/Pathum Thani,868
869,Central,ปทุมธานี,สามโคก,บ้านงิ้ว,Pathum Thani,Central/ปทุมธานี/สามโคก/บ้านงิ้ว/Pathum Thani,869
870,Central,ปทุมธานี,สามโคก,บางกระบือ,Pathum Thani,Central/ปทุมธานี/สามโคก/บางกระบือ/Pathum Thani,870
871,Central,ปทุมธานี,สามโคก,เชียงรากน้อย,Pathum Thani,Central/ปทุมธานี/สามโคก/เชียงรากน้อย/Pathum Thani,871
872,Central,สระบุรี,แก่งคอย,แก่งคอย,Saraburi,Central/สระบุรี/แก่งคอย/แก่งคอย/Saraburi,872
873,Central,ปทุมธานี,ลำลูกกา,บึงคอไห,Pathum Thani,Central/ปทุมธานี/ลำลูกกา/บึงคอไห/Pathum Thani,873
874,Central,สุพรรณบุรี,เมืองสุพรรณบุรี,โพธิ์พระยา,Suphan Buri,Central/สุพรรณบุรี/เมืองสุพรรณบุรี/โพธิ์พระยา/Suphan Buri,874
875,Central,สุพรรณบุรี,บางปลาม้า,ตะค่า,Suphan Buri,Central/สุพรรณบุรี/บางปลาม้า/ตะค่า/Suphan Buri,875
876,Central,สุพรรณบุรี,ด่านช้าง,วังคัน,Suphan Buri,Central/สุพรรณบุรี/ด่านช้าง/วังคัน/Suphan Buri,876
877,Central,พระนครศรีอยุธยา,วังน้อย,ลำไทร,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/วังน้อย/ลำไทร/Phra Nakhon Si Ayutthaya,877
878,Central,พระนครศรีอยุธยา,วังน้อย,บ่อตาโล่,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/วังน้อย/บ่อตาโล่/Phra Nakhon Si Ayutthaya,878
879,Eastern,ขอนแก่น,เมืองขอนแก่น,ในเมือง,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/ในเมือง/Khon Kaen,879
880,Central,ลพบุรี,เมืองลพบุรี,ท่าศาลา,Lop buri,Central/ลพบุรี/เมืองลพบุรี/ท่าศาลา/Lop buri,880
881,Central,ลพบุรี,เมืองลพบุรี,ถนนใหญ่,Lop buri,Central/ลพบุรี/เมืองลพบุรี/ถนนใหญ่/Lop buri,881
882,Central,ลพบุรี,เมืองลพบุรี,ท่าหิน,Lop buri,Central/ลพบุรี/เมืองลพบุรี/ท่าหิน/Lop buri,882
883,Central,ลพบุรี,เมืองลพบุรี,พรหมมาสตร์,Lop buri,Central/ลพบุรี/เมืองลพบุรี/พรหมมาสตร์/Lop buri,883
884,Central,ลพบุรี,เมืองลพบุรี,ป่าตาล,Lop buri,Central/ลพบุรี/เมืองลพบุรี/ป่าตาล/Lop buri,884
885,Central,ลพบุรี,เมืองลพบุรี,เขาสามยอด,Lop buri,Central/ลพบุรี/เมืองลพบุรี/เขาสามยอด/Lop buri,885
886,Central,ลพบุรี,เมืองลพบุรี,กกโก,Lop buri,Central/ลพบุรี/เมืองลพบุรี/กกโก/Lop buri,886
887,Central,พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองสระบัว,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/พระนครศรีอยุธยา/คลองสระบัว/Phra Nakhon Si Ayutthaya,887
888,Central,พระนครศรีอยุธยา,อุทัย,บ้านช้าง,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/อุทัย/บ้านช้าง/Phra Nakhon Si Ayutthaya,888
889,Central,พระนครศรีอยุธยา,บางปะอิน,บ้านโพธิ์,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/บางปะอิน/บ้านโพธิ์/Phra Nakhon Si Ayutthaya,889
890,Central,พระนครศรีอยุธยา,Not Sated,Not Sated,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/Not Sated/Not Sated/Phra Nakhon Si Ayutthaya,890
891,Central,พระนครศรีอยุธยา,บางปะหัน,บางเดื่อ,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/บางปะหัน/บางเดื่อ/Phra Nakhon Si Ayutthaya,891
892,Central,สิงห์บุรี,เมืองสิงห์บุรี,บางพุทรา,Sing Buri,Central/สิงห์บุรี/เมืองสิงห์บุรี/บางพุทรา/Sing Buri,892
