url,name,roomType,roomStyle,roomSize,monthlyRent,dailyRent,roomContract,minMonthlyRent,maxMonthlyRent,minDailyRent,maxDailyRent,apartment_url
https://www.renthub.in.th/ห้วยแก้วเรสสิเดนซ์,ห้วยแก้วเรสสิเดนซ์,Suite Room D,1 ห้องนอน,47.0,"14,000 - 15,000 บาท",-,,14000.0,15000.0,,,
https://www.renthub.in.th/ห้วยแก้วเรสสิเดนซ์,ห้วยแก้วเรสสิเดนซ์,2 Bedroom Suite (2 bedrooms with Kitchen),2 ห้องนอน,,"16,000 - 17,000 บาท",-,,16000.0,17000.0,,,
https://www.renthub.in.th/แอร์รี่-อพาร์ตเมนท์-airy-apartments-สี่แยกข่วงสิงห์,แอร์รี่ อพาร์ตเมนท์ Airy Apartments (สี่แยกข่วงสิงห์),Studio,1 ห้องนอน,21.4,"3,800 บาท",-,,3800.0,3800.0,,,
https://www.renthub.in.th/หอพักชาย-เอ-พลัส-เค,หอพักชาย เอ พลัส เค,ห้องพัก,สตูดิโอ,20.0,"4,500 บาท",-,,4500.0,4500.0,,,
https://www.renthub.in.th/หอพักสตรีร้อยดวง,หอพักสตรีร้อยดวง,ห้องพักสตรี,สตูดิโอ,15.0,"1,900 - 2,100 บาท",-,,1900.0,2100.0,,,
https://www.renthub.in.th/หอพักไชยรัตน์,หอพักไชยรัตน์,ห้องพัก 3 ชั้นๆละ 4 ห้อง,สตูดิโอ,,"2,000 บาท",-,,2000.0,2000.0,,,
https://www.renthub.in.th/12nd-24th-apartment-7ยอด,12nd.&24th.Apartment.(7ยอด),ห้องเต็ม,สตูดิโอ,30.0,"3,600 - 4,000 บาท",-,,3600.0,4000.0,,,
https://www.renthub.in.th/หอพักสุขฤทัย,หอพักสุขฤทัย,ห้องพัก,1 ห้องนอน,,"2,100 - 2,200 บาท",-,,2100.0,2200.0,,,
https://www.renthub.in.th/แสงรัชณีเฮ้าส์,แสงรัชณีเฮ้าส์,ธรรมดา,สตูดิโอ,28.0,"2,300 - 2,500 บาท",-,,2300.0,2500.0,,,
https://www.renthub.in.th/แสงรัชณีเฮ้าส์,แสงรัชณีเฮ้าส์,แอร์,สตูดิโอ,28.0,"2,800 บาท",-,,2800.0,2800.0,,,
https://www.renthub.in.th/kanith-place-กนิษฐ์เพลส-แยกภูคำ-ใกล้นิมมานฯ-maya-มช-ติดถนนริมคันคลองฯ,Kanith Place กนิษฐ์เพลส (แยกภูคำ) ใกล้นิมมานฯ Maya มช. ติดถนนริมคันคลองฯ,Superior,สตูดิโอ,32.0,"7,500 - 8,900 บาท",-,,7500.0,8900.0,,,
https://www.renthub.in.th/kanith-place-กนิษฐ์เพลส-แยกภูคำ-ใกล้นิมมานฯ-maya-มช-ติดถนนริมคันคลองฯ,Kanith Place กนิษฐ์เพลส (แยกภูคำ) ใกล้นิมมานฯ Maya มช. ติดถนนริมคันคลองฯ,Suite,1 ห้องนอน,70.0,"13,900 - 15,900 บาท",-,,13900.0,15900.0,,,
https://www.renthub.in.th/kanith-place-กนิษฐ์เพลส-แยกภูคำ-ใกล้นิมมานฯ-maya-มช-ติดถนนริมคันคลองฯ,Kanith Place กนิษฐ์เพลส (แยกภูคำ) ใกล้นิมมานฯ Maya มช. ติดถนนริมคันคลองฯ,Deluxe,1 ห้องนอน,50.0,"12,500 - 14,900 บาท",-,,12500.0,14900.0,,,
https://www.renthub.in.th/ธนัทญา-บูติกเฮ้าส์,ธนัทญา บูติกเฮ้าส์,หอพัก,สตูดิโอ,21.0,"2,500 - 3,000 บาท",-,,2500.0,3000.0,,,
https://www.renthub.in.th/wellness-chiang-mai-hotel,Wellness  Chiang Mai  Hotel,สตูดิโอ,1 ห้องนอน,35.0,"16,000 - 40,000 บาท",,,16000.0,40000.0,,,
https://www.renthub.in.th/ภัทธาราเพลส--3c850501,ภัทธาราเพลส,ห้องนอน+ห้องน้ำ+ระเบียง,สตูดิโอ,28.0,"4,500 - 5,000 บาท",600 - 700 บาท,,4500.0,5000.0,600.0,700.0,
https://www.renthub.in.th/ห้องพักสันทราย,ห้องพักสันทราย,ห้องพัก,1 ห้องนอน,,"3,000 บาท",-,,3000.0,3000.0,,,
https://www.renthub.in.th/หอจันทร์,หอจันทร์,หอพัก,1 ห้องนอน,20.0,"1,800 - 2,300 บาท",-,,1800.0,2300.0,,,
https://www.renthub.in.th/เดอะ-โบอิ้ง-พายัพ-เชียงใหม่,เดอะ โบอิ้ง พายัพ เชียงใหม่,ห้องพัดลม,1 ห้องนอน,,"3,000 บาท",-,,3000.0,3000.0,,,
https://www.renthub.in.th/เดอะ-โบอิ้ง-พายัพ-เชียงใหม่,เดอะ โบอิ้ง พายัพ เชียงใหม่,ห้องแอร์,1 ห้องนอน,,"3,600 บาท",-,,3600.0,3600.0,,,
https://www.renthub.in.th/เดอะ-โบอิ้ง-พายัพ-เชียงใหม่,เดอะ โบอิ้ง พายัพ เชียงใหม่,รายวัน,1 ห้องนอน,,,550 บาท,,,,550.0,550.0,
https://www.renthub.in.th/หอพักหญิงจัสมิน,หอพักหญิงจัสมิน,ห้องพัดลม,สตูดิโอ,6.5,"2,900 บาท",-,,2900.0,2900.0,,,
https://www.renthub.in.th/หอพักจัสมิน2,หอพักจัสมิน2,ห้องพัดลม,สตูดิโอ,34.0,"2,700 บาท",-,,2700.0,2700.0,,,
https://www.renthub.in.th/ใกล้มหาลัยเชียงใหม่-อพาร์ทเม้นท์ใหม่-ที่พักสะอาด-ห้องกว้าง-ปลอดภัยด้วยคีย์-กล้องและยาม,ใกล้มหาลัยเชียงใหม่ อพาร์ทเม้นท์ใหม่-ที่พักสะอาด-ห้องกว้าง-ปลอดภัยด้วยคีย์-กล้องและยาม,ห้องแอร์,สตูดิโอ,28.0,"4,500 บาท",750 บาท,,4500.0,4500.0,750.0,750.0,
https://www.renthub.in.th/ใกล้มหาลัยเชียงใหม่-อพาร์ทเม้นท์ใหม่-ที่พักสะอาด-ห้องกว้าง-ปลอดภัยด้วยคีย์-กล้องและยาม,ใกล้มหาลัยเชียงใหม่ อพาร์ทเม้นท์ใหม่-ที่พักสะอาด-ห้องกว้าง-ปลอดภัยด้วยคีย์-กล้องและยาม,ห้องแอร์พิเศษ,1 ห้องนอน,35.0,"4,000 - 6,500 บาท",950 บาท,,4000.0,6500.0,950.0,950.0,
https://www.renthub.in.th/บ้านใหม่อพาร์ทเม้นต์,บ้านใหม่อพาร์ทเม้นต์,ห้องแอร์ &amp; ห้องพัดลม,สตูดิโอ,,"2,500 บาท",-,,2500.0,2500.0,,,
https://www.renthub.in.th/ไม่เก็บมัดจำ-ฟรี-เน็ต-ไฟ-น้ำ-ลดราคาต่ำที่สุด-ห้องกว้าง-หากินง่าย-ติดตลาด-ยามกล้อง24-7,ไม่เก็บมัดจำ ฟรี!!! เน็ต-ไฟ-น้ำ-ลดราคาต่ำที่สุด-ห้องกว้าง-หากินง่าย-ติดตลาด-ยามกล้อง24/7,แอร์,1 ห้องนอน,20.0,"4,500 - 5,500 บาท",855 - 985 บาท,,4500.0,5500.0,855.0,985.0,
https://www.renthub.in.th/ไม่เก็บมัดจำ-ฟรี-เน็ต-ไฟ-น้ำ-ลดราคาต่ำที่สุด-ห้องกว้าง-หากินง่าย-ติดตลาด-ยามกล้อง24-7,ไม่เก็บมัดจำ ฟรี!!! เน็ต-ไฟ-น้ำ-ลดราคาต่ำที่สุด-ห้องกว้าง-หากินง่าย-ติดตลาด-ยามกล้อง24/7,พัดลม,สตูดิโอ,17.0,"3,500 - 4,500 บาท",755 - 855 บาท,,3500.0,4500.0,755.0,855.0,
https://www.renthub.in.th/ไม่เก็บมัดจำ-ฟรี-เน็ต-ไฟ-น้ำ-ลดราคาต่ำที่สุด-ห้องกว้าง-หากินง่าย-ติดตลาด-ยามกล้อง24-7,ไม่เก็บมัดจำ ฟรี!!! เน็ต-ไฟ-น้ำ-ลดราคาต่ำที่สุด-ห้องกว้าง-หากินง่าย-ติดตลาด-ยามกล้อง24/7,แอร์พิเศษ,2 ห้องนอน,55.0,"5,500 - 6,500 บาท","985 - 1,185 บาท",,5500.0,6500.0,985.0,1185.0,
https://www.renthub.in.th/เคหะชุมชนเชียงใหม่-อาคาร-6-เลขที่377-340,เคหะชุมชนเชียงใหม่ อาคาร 6 เลขที่377/340,ห้องเช่า,สตูดิโอ,24.0,"2,000 - 2,500 บาท",-,,2000.0,2500.0,,,
https://www.renthub.in.th/เดอรูม-by-poj,เดอรูม by Poj,1ห้องนอน 1ห้องนั่งเล่น,1 ห้องนอน,40.0,,-,,,,,,
https://www.renthub.in.th/เดอรูม-2,เดอรูม 2,ห้องพักรายเดือน Monthly,สตูดิโอ,,"3,300 - 3,650 บาท",-,,3300.0,3650.0,,,
https://www.renthub.in.th/หอพักอดัม,หอพักอดัม,Standard ,1 ห้องนอน,33.0,"3,000 บาท",-,,3000.0,3000.0,,,
https://www.renthub.in.th/หอพักอดัม,หอพักอดัม,Deluxe ,1 ห้องนอน,55.0,"5,000 บาท",-,,5000.0,5000.0,,,
https://www.renthub.in.th/the-room-แม่โจ้,The Room แม่โจ้,Studio,สตูดิโอ,24.0,"3,500 บาท",600 บาท,,3500.0,3500.0,600.0,600.0,
https://www.renthub.in.th/2b-place-แม่โจ้,2B Place แม่โจ้,หอพัก,1 ห้องนอน,24.0,"3,500 บาท",600 บาท,,3500.0,3500.0,600.0,600.0,
https://www.renthub.in.th/บ้านปราณี-เจ็ดยอด,บ้านปราณี (เจ็ดยอด),รายเดือน,สตูดิโอ,24.0,"2,700 บาท",-,,2700.0,2700.0,,,
https://www.renthub.in.th/หอพักเกื้อกูลสีฟ้า,หอพักเกื้อกูลสีฟ้า,ห้องพักรายเดือน,1 ห้องนอน,18.5,"2,500 - 3,000 บาท",-,,2500.0,3000.0,,,
https://www.renthub.in.th/ทองธารามอนเต้-เชียงใหม่,ทองธารามอนเต้ เชียงใหม่,ห้องพักรายเดือน,สตูดิโอ,30.0,"5,500 - 6,500 บาท",-,,5500.0,6500.0,,,
https://www.renthub.in.th/ธารทองเพลสเชียงใหม่-หอพักหลังมหาวิทยาลัยเชียงใหม่,ธารทองเพลสเชียงใหม่ หอพักหลังมหาวิทยาลัยเชียงใหม่,ราย/วันรายเดือน,1 ห้องนอน,30.0,"4,500 - 6,500 บาท",-,,4500.0,6500.0,,,
https://www.renthub.in.th/เดอะ-การ์เดน-อพาร์ทเม้นท์,เดอะ การ์เดน อพาร์ทเม้นท์,พัดลม,สตูดิโอ,28.0,"3,000 - 3,500 บาท",-,,3000.0,3500.0,,,
https://www.renthub.in.th/เดอะ-การ์เดน-อพาร์ทเม้นท์,เดอะ การ์เดน อพาร์ทเม้นท์,แอร์,สตูดิโอ,28.0,"3,500 - 4,000 บาท",-,,3500.0,4000.0,,,
https://www.renthub.in.th/นครเพ็ชร-อพาร์ทเม้นท์-ห่างจาก-central-festival-เพียง-3-5-km,นครเพ็ชร อพาร์ทเม้นท์ ห่างจาก Central Festival เพียง 3.5 KM,พัดลม,สตูดิโอ,32.0,"2,500 - 2,800 บาท",,,2500.0,2800.0,,,
https://www.renthub.in.th/นครเพ็ชร-อพาร์ทเม้นท์-ห่างจาก-central-festival-เพียง-3-5-km,นครเพ็ชร อพาร์ทเม้นท์ ห่างจาก Central Festival เพียง 3.5 KM,แอร์,สตูดิโอ,34.0,"3,000 - 3,500 บาท",,,3000.0,3500.0,,,
https://www.renthub.in.th/โมทนา-เพลส-ใกล้-รพ-สวนดอก-รพ-มหาราชนครเชียงใหม่-แบบเดินได้เลย,โมทนา เพลส (ใกล้ รพ.สวนดอก / รพ.มหาราชนครเชียงใหม่ แบบเดินได้เลย),เตียงคู่,1 ห้องนอน,20.0,"12,000 - 15,000 บาท",500 - 600 บาท,,12000.0,15000.0,500.0,600.0,
https://www.renthub.in.th/โมทนา-เพลส-ใกล้-รพ-สวนดอก-รพ-มหาราชนครเชียงใหม่-แบบเดินได้เลย,โมทนา เพลส (ใกล้ รพ.สวนดอก / รพ.มหาราชนครเชียงใหม่ แบบเดินได้เลย),เตียงเดี่ยว,1 ห้องนอน,20.0,"12,000 - 15,000 บาท",500 - 600 บาท,,12000.0,15000.0,500.0,600.0,
https://www.renthub.in.th/rintrrada-place-รินทร์รดาเพลส,Rintrrada Place รินทร์รดาเพลส,ห้องพัดลม,1 ห้องนอน,4.3,"2,500 บาท",250 บาท,,2500.0,2500.0,250.0,250.0,
https://www.renthub.in.th/rintrrada-place-รินทร์รดาเพลส,Rintrrada Place รินทร์รดาเพลส,ห้องแอร์,1 ห้องนอน,4.3,"2,800 บาท",350 บาท,,2800.0,2800.0,350.0,350.0,
https://www.renthub.in.th/นภดลแมนชั่น,นภดลแมนชั่น,ห้องแอร์ 1,1 ห้องนอน,25.0,"2,400 บาท",-,ดูราคาระยะสั้น,2400.0,2400.0,,,
https://www.renthub.in.th/นภดลแมนชั่น,นภดลแมนชั่น,ห้องพัดลม2,1 ห้องนอน,25.0,"2,200 บาท",-,ดูราคาระยะสั้น,2200.0,2200.0,,,
https://www.renthub.in.th/นภดลแมนชั่น,นภดลแมนชั่น,ห้องแอร์3,1 ห้องนอน,30.0,"3,000 บาท",-,ดูราคาระยะสั้น,3000.0,3000.0,,,
https://www.renthub.in.th/นภดลแมนชั่น,นภดลแมนชั่น,ห้องพัดลม1,1 ห้องนอน,25.0,"2,000 บาท",-,ดูราคาระยะสั้น,2000.0,2000.0,,,
https://www.renthub.in.th/นภดลแมนชั่น,นภดลแมนชั่น,ห้องแอร์ 2,1 ห้องนอน,25.0,"2,600 บาท",-,ดูราคาระยะสั้น,2600.0,2600.0,,,
https://www.renthub.in.th/a-s-place,A&S PLACE,ห้องแอร์,1 ห้องนอน,,"2,500 บาท",-,ดูราคาระยะสั้น,2500.0,2500.0,,,
https://www.renthub.in.th/a-s-place,A&S PLACE,ห้องพัดลม,1 ห้องนอน,,"2,000 - 2,200 บาท",-,ดูราคาระยะสั้น,2000.0,2200.0,,,
